x,y,elevation,slope,aspect,flow_direction
13,1,98.57240905104197,48.53517898946378,93.62141092681081,1
14,1,97.17352878617261,50.699027655691886,90.52921070045235,1
15,1,96.12907537191428,47.157443818571785,94.07364621626115,1
16,1,95.02238901135439,38.30196190402864,109.39887475383648,1
17,1,94.639135442301,19.308520699914446,99.00982280260529,1
18,1,94.33031092841036,22.733443386226558,143.7628656284798,2
19,1,94.14377555567638,17.369360751173602,201.45622040581463,4
20,1,94.55914475677992,33.265724126661226,212.07007078830358,8
21,1,94.84041234696154,46.4640962643598,213.85619226787594,8
22,1,95.73181576428773,46.10003420318731,228.75130958409332,8
23,1,96.40299984848569,43.909320769674885,241.97188298442472,8
24,1,97.43128430414546,34.76173891749154,205.9509747980498,8
25,1,97.01041602059874,33.52351968962389,190.92934075104296,4
26,1,97.68249293399067,25.29848249893054,218.95904561880852,8
27,1,97.60480673023729,24.032545195731526,160.03654098898502,4
28,1,97.37800741609077,33.21596645863693,176.9479102134981,4
29,1,97.53508077279889,19.390117239002354,157.19574076126705,2
30,1,97.10517786924277,25.869004959476968,145.01870511741637,2
31,1,96.97907933623854,15.086927425385225,148.05260151050877,2
32,1,96.81989077455424,21.28664997839311,188.78706094815507,4
33,1,97.09811668045408,15.745364776216402,224.85450815366704,8
34,1,97.21760296824596,4.807217712947101,197.57546341367072,4
35,1,97.14890615453055,8.744094699307547,214.1410368177776,8
36,1,97.39024825259256,28.70270591399843,233.24698807355725,8
37,1,98.02631737666003,26.38735593594898,239.2029237712469,8
38,1,98.24258449072946,20.135726318331958,223.05908562319314,8
39,1,98.52698671840795,20.075614105223192,212.20310128964664,8
40,1,98.63211375460094,21.204526402535475,113.64299640415952,2
41,1,97.81618610314236,39.544838904356624,115.98702608040952,2
42,1,97.14776837096639,44.05694442279818,126.00471992396808,2
43,1,96.25065180253806,45.345597666081986,123.29679586549443,2
44,1,95.45580312939063,55.15499214099712,127.06983929805172,2
45,1,93.95843693386432,48.61621301611758,122.72421926000209,2
46,1,93.54621908528098,28.976988982714577,130.822260326136,2
47,1,93.12029444279213,31.91950753896261,146.3415449122565,2
48,1,92.85572602529025,35.282680966537306,136.33395479935595,2
49,1,92.14318383686495,41.295029975889385,125.78551679498915,2
0,2,103.95829604322645,23.03125852761075,219.31361065420052,8
1,2,104.22763631839831,6.612121747113945,121.8296055994885,2
2,2,103.76132287877456,33.90276922452398,144.1359476028014,2
3,2,103.44018554755581,22.39482243171564,148.95658261576193,2
4,2,103.33632983635434,22.86580450990792,162.57256463822304,4
5,2,103.18758117628276,24.980632269961717,147.24587203969682,2
6,2,102.83219748652223,29.397085358466263,117.59004763825969,2
7,2,102.18890918917732,20.382399780529713,145.80485153396776,2
8,2,102.41456869980688,21.414532093140814,166.1117645842481,4
9,2,102.0006362638203,34.10944646643586,122.10896759883886,2
10,2,101.26718463377937,43.97415618354098,107.29617694156993,1
11,2,100.15825820679348,43.9839243118848,108.73342193930203,1
12,2,99.43915220695378,40.89005535606384,90.07428371812993,1
13,2,98.42641283026586,46.29704075878113,102.49570277834334,1
14,2,97.39605868476302,47.495065370559736,87.23472677213148,1
15,2,96.24671427058782,51.48841659709165,98.83926200795919,1
16,2,94.91260689458318,44.79525649512342,88.23739171433071,1
17,2,94.26189679586548,34.295496186430185,129.8580998742122,2
18,2,93.86549485318781,22.848350529945765,160.42701475399423,4
19,2,93.97958298991098,22.526529864135703,196.3113787435296,4
20,2,94.09846944910771,36.19814338392965,206.96197042341663,8
21,2,94.64321367924353,34.324778011445765,230.82048627073505,8
22,2,95.15702300349136,42.83278736260941,230.46146817241407,8
23,2,96.07312587112612,42.60645249283741,223.2906480782683,8
24,2,96.4183741955114,43.952363142529826,194.24075125195495,4
25,2,96.54744875241303,35.683758389530404,213.38475355316905,8
26,2,97.20870303107299,32.70050629758829,206.58148776588553,8
27,2,97.12200139911579,35.17895321963601,164.61657175310444,4
28,2,96.8347297865036,25.029844974801797,153.31269978116302,2
29,2,96.70257453907965,30.560056871829076,174.14346689339692,4
30,2,96.71423166096801,19.17430729164283,173.95439121480024,4
31,2,96.62932775938329,23.979329180956213,167.6557004554304,4
32,2,96.52404937120858,20.52623989317267,177.52039640895697,4
33,2,96.59693128662883,24.342591084999164,215.65380129299362,8
34,2,97.05145941478375,25.67145602201989,221.1613333388641,8
35,2,97.22964655467801,14.384169982514395,230.4973696213453,8
36,2,97.4472290211206,21.353396821094194,260.3580856533986,16
37,2,98.0005164690896,24.29360079454698,210.50163163412986,8
38,2,97.90543941099254,10.951781055194106,224.50746259743707,8
39,2,98.27181422225789,19.605818348519154,217.0118903750144,8
40,2,98.33428858424854,37.87639459047062,145.6838107018455,2
41,2,97.39481052096457,45.87288315253486,115.97110560572983,2
42,2,96.48062182269082,45.98284465156766,119.33806294190526,2
43,2,95.5904573843788,47.72132062999063,119.17486985951547,2
44,2,94.56005879072424,46.88722371325656,121.39544945575997,2
45,2,93.766935617761,35.72699457211835,98.97771889251796,1
46,2,93.13910751942937,36.9783050311821,111.99674522301456,1
47,2,92.37063782969241,36.447414734959075,141.27691439404455,2
48,2,92.21510754331302,26.1086795429313,159.9098439623015,4
49,2,92.0339525677905,15.326087741635677,138.62317355262897,2
0,3,103.75643562043504,16.80420512895517,236.0213088502884,8
1,3,104.00686600338406,20.018032356361207,166.0612332720292,4
2,3,103.58091410959413,17.125693922360572,118.28564950359925,2
3,3,103.46418789331949,21.558698477412943,120.66803414046582,2
4,3,102.9012435064254,23.11491529171626,144.18063320265497,2
5,3,102.96458269581298,23.38172789211761,136.92376736574488,2
6,3,102.31066487976149,24.579755593595053,142.02806828877647,2
7,3,102.40171842776444,16.09833440771648,133.57673974924694,2
8,3,101.89250599309804,34.34565858634097,139.81498627159272,2
9,3,101.5198804805615,35.74444863752487,117.52844639293258,2
10,3,100.6159842463238,41.9430135225708,120.9701586448142,2
11,3,99.97888945847764,30.665822558576583,89.38986674943186,1
12,3,99.43015142701749,43.196487139007175,98.07770483587285,1
13,3,98.11962688378945,48.07530991657233,104.98770698387094,1
14,3,97.27880960211567,50.10538473001049,96.5627902012803,1
15,3,95.74287396427165,49.33421928586768,109.43735486905443,1
16,3,95.0834678516989,44.68488300003618,90.73103137486137,1
17,3,93.76491417629879,38.21827376478732,100.76340852808423,1
18,3,93.536297177035,25.957804425554425,154.62389534974892,2
19,3,93.34765152425754,30.966741292942512,166.42273813370966,4
20,3,93.25455627202619,27.8573274950083,216.58802779109982,8
21,3,93.97770719942716,44.61494662178933,221.08913896243408,8
22,3,94.55147113917393,42.81974194760393,215.88538969118193,8
23,3,95.06404868211519,38.464552588450466,219.51231009943757,8
24,3,95.5623690487569,29.390439177455132,221.54302555655346,8
25,3,95.81112513111266,33.137827854731235,228.10131196727443,8
26,3,96.5342112850821,28.993188622009338,203.07835093201808,8
27,3,96.24556999852398,20.1031509483376,180.7356044588839,4
28,3,96.54360923667166,23.668657159913884,187.52210419115298,4
29,3,96.36032899736743,21.63757936172114,170.56682874042,4
30,3,96.41357756316626,17.464479332079843,156.5626408894946,2
31,3,96.11005328461967,16.786365042913015,145.49111841351663,2
32,3,96.07177837642975,18.716052829172888,201.91026453510122,4
33,3,96.36289767966319,26.03242971608296,205.600299548609,8
34,3,96.4938732313687,19.080342959103476,221.64771608841482,8
35,3,96.82262835058667,29.55830399875797,222.4407472466861,8
36,3,97.25928523688577,20.153925407945255,215.46153229087494,8
37,3,97.24848115001825,25.50185084895265,227.84888281227714,8
38,3,97.96658180855123,19.66542744345575,263.15583650100666,16
39,3,97.95813030232256,23.86764768986692,135.58402832108632,2
40,3,97.34725441487801,37.60556376732022,137.29166677340672,2
41,3,96.91324931427984,36.253077091958694,124.15821989616404,2
42,3,96.1336358701686,43.961100155079855,115.91142138583956,2
43,3,95.17839061079616,44.38092473522432,113.80579793082313,2
44,3,94.34291946879847,44.09018259555777,131.79529077989793,2
45,3,93.7339467665976,38.785275839306514,122.14969471588734,2
46,3,92.9821704243965,43.96232123309677,113.70910987725131,2
47,3,91.96790580737631,33.362529849407046,127.34118750596906,2
48,3,91.93520028131971,21.194531140043985,162.28211352242405,4
49,3,91.73188864057775,28.546235227102976,158.0539156617287,4
0,4,103.62073214580776,9.268193126629678,142.07768488742488,2
1,4,103.52043906649219,21.966187096215176,169.17980423704938,4
2,4,103.46929612632938,29.481666029246398,154.69519252198128,2
3,4,103.03713938416766,34.408102210535674,142.95809253504473,2
4,4,102.6441034444797,24.430700454663803,148.01931178402214,2
5,4,102.55595011807655,32.7719308180924,155.54209618693383,2
6,4,102.11103615354513,26.858144570080857,130.95353845525358,2
7,4,101.79102544322235,35.91535460331902,149.25511338334456,2
8,4,101.37050060062091,31.765604511140598,158.4085613054207,4
9,4,101.33531537739867,33.48635171916136,129.0059346539322,2
10,4,100.34235583027306,31.744041769112265,109.76850956420851,1
11,4,100.17088642109489,33.93150219390142,119.8459115175488,2
12,4,99.17527805457239,49.922758855400936,102.5243250750156,1
13,4,97.85045721517547,46.25771883102879,100.81752538466759,1
14,4,97.1226230790213,50.327251389977484,99.47408546659548,1
15,4,95.4720032449228,48.229397148022514,86.60264970420116,1
16,4,94.88736892518035,38.444199282498836,108.6615815553208,1
17,4,93.96778212412143,43.60007339366477,93.21913442802733,1
18,4,92.98579507885451,35.54038409707176,126.07171496702827,2
19,4,92.8129801602545,27.520414805638854,194.67199460123433,4
20,4,93.24972831022576,26.739809187836855,199.90024612947533,4
21,4,93.15596323438223,37.11113173410904,195.55430976087322,4
22,4,93.65549515249873,47.235255363047656,231.45807672846578,8
23,4,94.84734532135829,50.27392813420363,232.90506784426742,8
24,4,95.5752345276577,34.18698373472438,217.56041571575182,8
25,4,95.67550475241445,25.772632011451297,219.4711270392149,8
26,4,96.18909391771065,33.27365006839936,212.98600515977026,8
27,4,96.39004094144985,18.536694984279237,160.5364073104692,4
28,4,95.96563968028828,26.365586420636074,151.6906431683485,2
29,4,95.91992917432148,18.845733090350635,194.5306273182261,4
30,4,96.13691169363791,21.27775480748668,195.81307816513612,4
31,4,96.13217197108825,23.426507764154387,163.81789758430546,4
32,4,95.89540463387875,26.262463847689304,155.05407908636752,2
33,4,95.71596318411517,30.918837138914796,212.24521423792635,8
34,4,96.5345200567916,26.84075896329242,221.95786959211864,8
35,4,96.39260970505568,20.16828425336231,205.37763428662151,8
36,4,96.84935675442,31.546418348071704,232.00937978146573,8
37,4,97.3602778337946,28.542091759495996,243.19292438782628,8
38,4,97.82026404752486,24.456889560910977,197.89140036642516,4
39,4,97.63973048136886,27.366659637996353,143.34865207412645,2
40,4,97.20229229162456,30.992304244716625,117.21086710737998,2
41,4,96.57132926870796,43.174383668976915,123.51323212206061,2
42,4,95.63779228850325,46.21527246302707,121.9340489934634,2
43,4,94.80044087840483,52.98900556182911,116.75472306699288,2
44,4,93.26879055322179,47.405822408139215,119.74768244249661,2
45,4,92.91169380455362,40.029713430784845,147.3943997022949,2
46,4,92.3635348114845,40.02236734809253,127.08544923728742,2
47,4,91.57187026875404,33.2553598569558,137.43377614080742,2
48,4,91.4763643292455,30.41148535421444,152.22358599486418,2
49,4,91.0247915861164,34.38264543837011,138.70515528386267,2
0,5,103.49897828248679,26.748490525438093,145.64103273093014,2
1,5,103.21452803199811,27.880090876468486,117.29245699194458,2
2,5,102.55870772585263,35.713274513325906,144.0690849256954,2
3,5,102.37078507457815,33.86878249689794,161.4024006528357,4
4,5,102.13060183827332,29.536388445503327,149.32152056834803,2
5,5,101.79259215778741,38.37143149542697,162.21134186270666,4
6,5,101.64681424281976,31.03037351113732,148.09682657344035,2
7,5,101.15673722592686,36.530010467909676,142.30982448471002,2
8,5,100.74101108588003,24.09616014344654,148.33137620363695,2
9,5,100.68712891869897,37.48842410611135,159.24850090150025,4
10,5,100.19748681939933,38.93028611869221,121.47304185287025,2
11,5,99.30925522234523,43.001934786362554,136.54627623960124,2
12,5,98.91469099691392,40.052073552789935,109.80584344750648,1
13,5,97.72741126299066,46.207772091544534,102.98619681040651,1
14,5,96.88189871093734,43.06393000736179,97.81578889238125,1
15,5,95.87556879419915,49.12212584664455,86.54165831127631,1
16,5,94.57544101801587,48.49925185501178,101.18324800668168,1
17,5,93.65796264879255,44.49095239030211,106.8553306948819,1
18,5,92.69507401915783,34.62121099934001,107.29474914545287,1
19,5,92.3395907166131,32.478013824644485,162.25594437586165,4
20,5,92.30708870651067,36.15072966897721,187.08959967204842,4
21,5,92.51992649189206,32.359464444317744,225.05694806333585,8
22,5,93.2040632772343,37.225219785455664,225.97210122524442,8
23,5,93.61242810355328,48.38215231814772,214.69365215228757,8
24,5,94.48544382164665,47.49416672027357,221.756806411305,8
25,5,95.06568910761607,31.766991646447778,229.9407154566778,8
26,5,95.43333344879353,29.522136950747022,208.91386356729961,8
27,5,95.61327812969606,32.10212061380151,190.912405663986,4
28,5,95.6708584109631,15.516109135826241,188.93602048586655,4
29,5,95.69952665384166,22.344474902269262,179.53455748236107,4
30,5,95.664180362981,36.225947103085765,163.27205794773676,4
31,5,95.2778102725371,34.867938059154376,159.53796798317384,4
32,5,95.17701180349657,15.150696899253177,187.6364092664423,4
33,5,95.34977353658846,21.539016734037418,225.62659107148087,8
34,5,95.74126897527192,33.52949078713405,217.62977964934808,8
35,5,96.15891527763465,24.52313314146052,236.6579548795728,8
36,5,96.50351511684278,16.815464047596134,262.3000921748892,16
37,5,96.75789008225611,18.547318993851736,242.91178997679125,8
38,5,97.10093555546834,17.585506005634738,215.67787178731444,8
39,5,97.12758668258998,26.931922322404205,162.64858341688634,4
40,5,96.79791458762548,37.75377587310119,126.16390419260938,2
41,5,95.87720967214238,48.292228908201615,128.0159418046332,2
42,5,95.02989427440906,45.51696871752902,111.62116570318689,1
43,5,93.98407052837467,48.314728436559214,128.14158056193676,2
44,5,93.26351293219112,40.84294321493841,105.59413993059358,1
45,5,92.31874259328144,40.68919958821453,131.18766017195367,2
46,5,91.96940462202824,40.606264321985975,129.82708709079552,2
47,5,91.0019729225373,34.25005903737846,128.0143267634785,2
48,5,90.89653706577892,29.24943622622544,164.5538580880506,4
49,5,90.70367313644668,26.7937479576926,157.54800504163165,4
0,6,102.78859614982959,33.90201377385045,201.53597519531738,4
1,6,103.03528599647213,28.09274599026592,153.0666512199405,2
2,6,102.30503402931596,38.5144694175759,127.04612817479699,2
3,6,101.76487214309788,26.969017835052878,141.3541158855033,2
4,6,101.66948188103196,25.928201035845177,132.51159958786937,2
5,6,101.04810275604514,29.664878899501545,149.40082367508725,2
6,6,101.08961859212057,32.67847056168928,160.44224298211768,4
7,6,100.6186376882336,28.67800068312922,153.95069887069448,2
8,6,100.60920777210418,26.438050877829873,133.7956929327281,2
9,6,99.90082088504279,40.36757814471811,139.22723922252305,2
10,6,99.49888524057597,42.24628504792671,143.36448617058895,2
11,6,98.81691321942692,33.0006281416711,136.54732720034897,2
12,6,98.60559694091967,46.19475335411321,136.50411418387154,2
13,6,97.3816659329922,43.14604174936588,112.0748703582899,1
14,6,96.86843231095041,43.91847008196447,113.19035168333164,2
15,6,95.61138907491443,52.053397548582296,109.37956262444901,1
16,6,94.44894484349709,49.19541760209056,107.17809174082169,1
17,6,93.39808387678966,45.44260748167158,112.71173612829774,2
18,6,92.57530048747161,42.63280357841051,102.49452839378647,1
19,6,91.6004811498042,24.65376285022895,122.34222424862766,2
20,6,91.79976039700585,31.971303080574927,211.933241714099,8
21,6,92.2607699558003,31.185416159617386,221.34577935096544,8
22,6,92.59945007080998,42.094457509227155,204.02437484162525,8
23,6,92.9963586751875,41.2155902180174,230.3038815365717,8
24,6,93.94738243940242,48.09404319217365,237.62185359246274,8
25,6,94.87845810798827,42.44487121506757,223.12271448079363,8
26,6,95.19770515695534,32.61175998314353,192.61958360585837,4
27,6,95.15802796965423,29.33952161284586,191.25551273253285,4
28,6,95.4171244380611,23.517651340804857,176.03744501092814,4
29,6,95.09788234017373,31.452050181090883,146.03845524153024,2
30,6,94.73374433659217,36.58066134715254,169.46664760155264,4
31,6,94.82654356842151,32.08933908809508,209.888386616831,8
32,6,95.35866703316657,19.4571118586854,208.52151030397889,8
33,6,95.16391450606714,11.212673469117771,198.5743924552421,4
34,6,95.48495700896638,32.75940691656109,214.40710677125534,8
35,6,95.89110647944989,35.2327527587473,245.30931353322455,8
36,6,96.76837316470362,32.34465668946798,246.74243799919162,8
37,6,97.05471745894245,15.093543887173741,264.575579441448,16
38,6,97.30535726057101,20.931204214741495,149.79896669979382,2
39,6,96.6699083255991,32.31002422704941,126.48131351109488,2
40,6,96.28836378316647,41.77851500150918,124.03848974099566,2
41,6,95.18920803292522,43.83463643104316,133.15102899182284,2
42,6,94.88743638283917,44.29004941705401,114.46547754484509,2
43,6,93.41334979021215,48.22026759308094,111.4498650345766,1
44,6,92.8040062373272,43.10217712141173,119.18660396456343,2
45,6,91.77927984066264,37.57619191085014,91.06577561385875,1
46,6,91.26538862140151,42.20064973109153,144.773703010959,2
47,6,90.73322216007327,24.158658907750944,104.48178242592174,1
48,6,90.39679039413123,28.888865283427133,144.4339517006214,2
49,6,90.09135087008765,28.62973470603567,145.97707184086494,2
0,7,102.24876356652386,22.460868317218644,181.93855888028853,4
1,7,102.26274843200613,37.940254253882436,155.40345702482315,2
2,7,101.59977766386507,31.321222343556332,145.64475302984064,2
3,7,101.57594898260761,16.854143759933738,167.9741288524488,4
4,7,101.47353670007776,35.33528705070578,147.4026114642855,2
5,7,100.81206471235679,29.62571852815261,114.41732936116351,2
6,7,100.43791653106915,32.8921691437432,150.4372249354778,2
7,7,100.17389640063334,32.56628894821338,162.45093798165166,4
8,7,100.05275309565405,40.833570327733185,153.38446950165624,2
9,7,99.39957087059518,39.75502480044016,127.89562357152474,2
10,7,98.7398922692131,42.944490384483174,146.2848193902885,2
11,7,98.36636716947147,42.84753947395999,133.84849308481563,2
12,7,97.4020384130773,49.42617517820132,144.88571240555444,2
13,7,97.02290923453424,39.54206989428515,129.25563272909503,2
14,7,96.12350992206338,49.837979828650866,122.51427884341477,2
15,7,95.02450269247656,49.17708070213601,105.37676317628366,1
16,7,93.89123589965618,48.846125500459905,109.96640036896841,1
17,7,92.87374925606207,39.969308613418306,107.98075867665433,1
18,7,92.29673518902764,31.580881423733977,123.50152284211467,2
19,7,91.84851430367435,27.814971768156926,96.15079319414541,1
20,7,91.2476609493925,28.001412059734456,167.10179778187396,4
21,7,91.61112433086365,30.939882644313474,194.7944307089635,4
22,7,91.55379375012808,38.34094128596876,213.90554031270298,8
23,7,92.49350733879211,45.71834266881993,237.95112339002708,8
24,7,93.29203393717565,42.19005341788477,223.0325822610196,8
25,7,93.73062639315033,42.24369672560642,209.43501304725706,8
26,7,94.18461477989055,39.71095679852479,208.01101600923823,8
27,7,94.51073733082313,31.01603024105444,210.924558323413,8
28,7,94.80258157895044,23.780521813063864,191.39829909305274,4
29,7,94.68490572402702,23.620096858591253,136.89352442059598,2
30,7,94.20490856095172,16.53553679803458,123.633088432309,2
31,7,94.19052646936093,21.174102663751754,206.96585919439332,8
32,7,94.55620774418854,35.83817740664672,212.8446495018034,8
33,7,94.97395491975132,12.15631861396773,196.63144225498883,4
34,7,94.67951441993326,19.376903324258105,237.75280188947028,8
35,7,95.56886253743572,33.82026977254353,261.13226446824405,16
36,7,96.00340645311834,37.909488510112524,226.94398240168246,8
37,7,96.70689921297578,28.246385060033706,203.9626140070675,8
38,7,96.43979469252521,37.08421327035333,167.3392916212397,4
39,7,96.37556426546534,28.326325183741467,143.44645694157936,2
40,7,95.7977217312621,44.66269148629326,113.5718151196307,2
41,7,94.56390274646407,41.47906638250656,116.97078057294497,2
42,7,94.22188092758138,42.83598930370999,131.0511967948404,2
43,7,93.16549076065223,45.80008310903532,114.52386121759135,2
44,7,92.35076342744182,33.61040571644556,138.81361072562083,2
45,7,92.29011901394102,46.56679419151765,118.13944038747462,2
46,7,90.48796730712361,40.707811038102044,118.4814765943763,2
47,7,90.77763277112362,35.95393764153323,160.29540707459972,4
48,7,89.99885737962116,32.807447331884994,130.60474941272466,2
49,7,89.79878900884684,31.010137534962674,160.55898336034733,4
0,8,101.96224209907301,21.947795878838416,121.1981076441033,2
1,8,101.61755184807599,27.285301345905527,140.08559092760936,2
2,8,101.30030613717233,18.2924499914668,137.66221175266256,2
3,8,101.17227097680258,26.738359032197728,124.99594548898497,2
4,8,100.47490938432533,35.92339111524377,155.7850742150508,2
5,8,100.57794687960208,19.788876676394253,134.82707285244476,2
6,8,99.96453786213871,34.69129412508324,121.74900143873124,2
7,8,99.40069286738982,36.73031055654608,142.88323854045674,2
8,8,99.06396173455587,35.95470061110632,158.92080789721774,4
9,8,98.87894766009953,46.231325870544616,147.77282817816888,2
10,8,97.95055051495447,47.28376197915002,141.54367990350502,2
11,8,97.53178213016965,48.86753888932546,146.7534691583652,2
12,8,96.69506254480046,44.206977569377194,142.10359229469012,2
13,8,96.33685472738527,46.9620880706731,149.0842602623803,2
14,8,95.59460666512757,40.73587898043603,128.95948348488176,2
15,8,94.99749226539586,47.14574243397204,116.62900070661179,2
16,8,93.66756264435821,47.435935700089644,103.57324302372824,1
17,8,92.88059112931377,42.87568301608895,107.5101977960928,1
18,8,91.89667308792271,41.49693847507063,128.05422579783442,2
19,8,91.48742673169376,36.16073372580868,129.14760755361618,2
20,8,90.76311187639055,31.651835870186805,161.76574326515637,4
21,8,91.10164761615725,33.66826413126269,203.1375522470124,8
22,8,91.2865998681981,35.026899511289855,215.12119569282694,8
23,8,91.90812275245912,38.638308251722556,236.65974971236818,8
24,8,92.62224628128062,42.81789366325337,228.52660799239084,8
25,8,93.29664325749218,38.79830752370987,223.60463732770305,8
26,8,93.73121014231994,30.411986248397632,224.98130980857155,8
27,8,94.12648433319713,35.82761309752407,214.70066821587062,8
28,8,94.55321309785157,27.411199076217844,198.71845085764022,4
29,8,94.45933969553616,23.326040992012874,170.09519812568413,4
30,8,94.40486785290784,13.14016523690246,136.17963355646035,2
31,8,94.13606328339763,7.7458017637121,107.27599166364743,1
32,8,94.14510199998271,20.4259676760216,235.6666830537315,8
33,8,94.75111803547662,30.256193941987767,235.76672524923606,8
34,8,95.10963892881713,26.511020741340385,249.33194535199857,16
35,8,95.6845542456236,23.577611839698243,223.01210579512988,8
36,8,95.70505470639729,17.201035834334018,218.84015318526713,8
37,8,96.07284969356074,24.091451418613907,188.05677536031777,4
38,8,95.83039262049891,24.642105966796557,162.95277566771873,4
39,8,95.80389023938555,15.422308546996396,142.94484362763163,2
40,8,95.49792939345636,38.138743919720625,115.56818383634699,2
41,8,94.38728905384228,43.381316439051446,104.68747452261262,1
42,8,93.66961989109942,47.5107537162482,123.17250335571049,2
43,8,92.55969116240196,47.50200031277035,121.25272307959419,2
44,8,91.80359773583146,47.799675765132264,126.33989350286706,2
45,8,90.78299087138426,47.88898562344995,142.11218520848212,2
46,8,90.44480861375827,36.74362938809071,108.56163460660528,1
47,8,89.36753607134315,41.27575373064747,149.64671863788038,2
48,8,89.55767906566213,23.873866470541202,152.4189512564359,2
49,8,88.95769199994771,37.869187043537096,129.50464577364417,2
0,9,101.83129101341818,33.9206744878205,147.65414385448162,2
1,9,101.47148636222443,29.2673953435145,140.0164659673887,2
2,9,101.11106827482068,24.035241780202874,147.94335920344543,2
3,9,100.99808699608798,28.415909777271715,117.59214569276605,2
4,9,100.15202644428763,22.314586128813932,122.36718134616767,2
5,9,100.30476468294711,35.15666482478115,161.6869431018062,4
6,9,99.70943801729963,38.044954985287234,122.4367353342495,2
7,9,98.98384509195587,38.68332841687574,140.88377250938174,2
8,9,98.699155343997,40.286814869572446,127.19439458249373,2
9,9,97.63336197142526,51.23256535653694,138.33547853441195,2
10,9,97.04362032644683,44.63553284157506,143.22595208471517,2
11,9,96.45117688702811,44.298076477492565,142.91769084524546,2
12,9,95.86688801927014,48.042927496633546,145.3173871954287,2
13,9,95.18532721636848,47.18387310262263,157.4899265609262,2
14,9,95.04048289182883,43.97560225946767,144.26495884496217,2
